,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
290,Los Gemelos De Sinaloa,Andamos Mejor,3K56RPWS4q200IwHiIZcUD,79,0.855,0.59,9,-8.55,1,0.0751,0.28,0.0982,0.149,0.283,110.016,137184,4
291,Workout Music ,Bad Habits (Workout Mix),67scmhrpM0jxO5Uw8zbL8q,13,0.793,0.749,11,-4.692,0,0.0742,0.0499,0.000298,0.0321,0.853,128.011,284998,4
292,Stray Kids,MANIAC,63irPUP3xB74fHdw1Aw9zR,86,0.581,0.8,1,-2.613,1,0.411,0.154,0.0,0.0697,0.709,119.872,182758,5
293,Workout Music ,Stay (Workout Mix),3PDG31h8lEYM653ayKIaXV,12,0.571,0.797,6,-4.784,1,0.0521,0.00107,0.00364,0.074,0.922,179.98,272000,4
294,NLE Choppa,Too Hot (feat. Moneybagg Yo),3RceLAxBxCr8HihEVC24K9,76,0.917,0.507,2,-4.208,0,0.415,0.325,0.0,0.269,0.23,120.013,216357,4
295,Workout Music ,Heat Waves (Workout Mix),5I64qCyYrFPBRWN00zUkVe,13,0.8,0.567,8,-8.916,0,0.0814,0.00144,0.815,0.0605,0.967,143.961,255000,4
296,Rex Orange County,AMAZING,6FtIK0IkmG33lKbc1pyAlZ,78,0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,209200,4
297,Gaana Subash,Happy New Year 2022,7CT6n85AuowzdPKFl9cXM4,9,0.771,0.959,9,-4.118,0,0.294,0.31,0.0,0.17,0.712,81.526,260058,4
298,Jon Pardi,Last Night Lonely,3SeeaIXnrCfT88vHVCRWHl,75,0.646,0.816,6,-2.65,1,0.0269,0.00496,0.0,0.179,0.865,102.972,181991,4
299,K6ixx,Happy new years 2022,01tEbE08Hjx96hAfIg8TCQ,3,0.619,0.714,1,-3.772,0,0.387,0.0175,0.0,0.255,0.351,134.022,155280,5
300,Rex Orange County,"OPEN A WINDOW (feat. Tyler, The Creator)",0YpaoMOUSP3jwZ4RgqNESG,78,0.541,0.607,2,-7.174,1,0.0482,0.282,0.0,0.193,0.548,79.974,218587,4
301,Sean Paul,No Lie,7tEk0lnzfowgegtKXxygH3,19,0.742,0.883,7,-2.862,1,0.118,0.0468,0.0,0.206,0.464,102.044,221176,4
302,Stevie Wonder,Superstition,4BfXCYu7B2GBe70D2VQl6h,16,0.611,0.583,1,-14.182,1,0.0668,0.057,0.0195,0.0857,0.877,100.82,267733,4
303,OneRepublic,West Coast,0sBJA2OCEECMs0HsdIQhvR,82,0.685,0.699,6,-7.803,0,0.0349,0.317,0.0,0.0895,0.884,134.057,192948,4
304,The Harvard Krokodiloes,Vive L'amour,3YeTy9GAmd3Cvf2DmMtqEW,4,0.418,0.34,10,-8.84,1,0.0363,0.848,0.0,0.0828,0.683,125.322,122232,4
305,Restless Road,Growing Old With You,5n4kMW5dn7MHFhXQuJb9zG,75,0.478,0.516,5,-7.276,1,0.0267,0.403,0.0,0.0823,0.376,80.09,196008,4
306,The Harvard Krokodiloes,Windy,1pXy9mMIKnon0xSAjEpVyi,5,0.561,0.269,6,-9.471,0,0.0316,0.739,0.0,0.127,0.658,126.055,166606,4
307,Fresco Trey,Need You,5FkBoG7xkb0pPkaO8rS5td,76,0.718,0.596,11,-8.195,0,0.053,0.073,0.0,0.0796,0.475,87.977,173066,4
308,The Harvard Krokodiloes,Georgia on My Mind,3HUMAe6UBJhQxEwYW7LJzc,5,0.567,0.208,7,-9.625,0,0.0277,0.834,0.0,0.121,0.269,103.448,204152,3
309,Falling In Reverse,ZOMBIFIED,2ib8fuTavdc48X6MjhE4Ft,78,0.544,0.911,10,-3.681,0,0.0422,0.000141,8.89e-06,0.333,0.558,91.033,218521,4
310,Crook,"2022 New Year, Same Us",6r95i99qFSOQId4rsnUg1H,3,0.541,0.338,2,-15.645,0,0.139,0.692,0.000477,0.201,0.493,136.833,102853,3
311,Club Killers,New Years Eve 2022 Countdown,6RVoGOMEywzerRieiw5t9m,6,0.464,0.861,0,-8.493,1,0.681,0.00674,0.0,0.703,0.218,64.12,87656,4
312,Chillhop Music,New Year Lofi,6bNjLQPjIvmVqRG5Insr11,6,0.596,0.763,4,-9.919,0,0.0717,0.0543,0.934,0.241,0.727,32.941,96000,4
313,The Weeknd,Best Friends,1E5Xu8dur0fAjSP1VpVhAZ,80,0.737,0.564,4,-7.045,0,0.105,0.436,0.0,0.351,0.528,90.0,163504,4
314,Workout Music ,Peaches (Workout Mix),2GN0M64unZFzF8Mez8RL1F,11,0.742,0.792,4,-5.336,0,0.0863,0.000681,0.126,0.0653,0.594,131.977,262727,4
315,Lil Durk,No Interviews,3fDcTCVBDa8gStbZCd7xrd,61,0.701,0.61,6,-6.639,0,0.306,0.0113,0.0,0.109,0.598,157.995,179806,4
316,Chill Work Music,Chill Office Lofi Music,5rvsRrcoPW57LP6tyBgHxH,9,0.752,0.416,5,-8.31,0,0.0318,0.602,0.909,0.137,0.74,63.977,135000,4
317,Lil Durk,Smoking & Thinking,0pAAZgDYZYJZnVqpoWylvr,61,0.842,0.512,11,-8.202,1,0.333,0.0169,0.0,0.202,0.688,162.023,147392,4
318,Chill Work Music,HipHop Lofi For Work,19x7ntn4azINjmEIQhtNed,14,0.718,0.584,8,-9.866,1,0.0293,0.0498,0.89,0.14,0.587,127.94,116250,4
319,BabySantana,off the leash! (feat. yvngxchris and Luisss),6x3BWyMi95035qz5pB8snv,76,0.658,0.683,9,-8.219,1,0.319,0.0651,0.0,0.2,0.178,144.001,192115,4
320,Workout Music ,Save Your Tears (Workout Mix),2OJFOYPQaSpLraDb2nqCme,12,0.682,0.69,0,-6.445,1,0.033,0.00188,0.0213,0.116,0.961,131.986,247272,4
321,Lil Durk,Started From,0Aj9QnuMk6B2YCkGOxcwf8,61,0.624,0.561,7,-8.757,1,0.476,0.0895,0.0,0.109,0.357,159.186,121060,4
322,Hot Tuna,Too Many Years - Live - Set 2,2rv1hw7DrSs2QsR5q8ZyBC,5,0.519,0.166,9,-18.584,1,0.0345,0.825,0.268,0.565,0.35,106.108,254102,4
323,Lil Durk,Headtaps,11PBnaMz7FlMRR1VkauECN,61,0.562,0.609,5,-7.672,1,0.279,0.0461,0.0,0.131,0.38,158.803,173880,4
324,The Harvard Krokodiloes,Summertime,2MfWdkRXgvnVrplX1CnyOF,3,0.255,0.21,7,-10.287,0,0.0296,0.931,0.0,0.225,0.28,81.278,122232,1
325,Lil Durk,Golden Child,3yLnyQxoCqMmbCGAZPLLs1,60,0.841,0.532,2,-9.307,1,0.278,0.00864,2.48e-06,0.268,0.319,79.993,114580,4
326,Tiësto,God Is A Dancer,4G7gJtXJJ4IIzmGEX8HJ8d,16,0.798,0.747,1,-3.91,0,0.0808,0.0284,1.9e-06,0.344,0.805,120.002,168125,4
327,Lil Durk,Shootout @ My Crib,1jJi5OK2iPnXbiImoRoqmo,60,0.754,0.553,10,-8.777,0,0.394,0.06,0.0,0.108,0.195,90.6,153813,4
328,The Harvard Krokodiloes,Ride the Chariot,1UVJK6bludYFiKKaOn6gyS,4,0.46,0.408,7,-7.294,1,0.0301,0.851,0.0,0.314,0.75,138.079,129438,4
329,YoungBoy Never Broke Again,Fish Scale,3mEV5HCSzchjEG5NwLC0IR,73,0.869,0.616,1,-5.76,0,0.285,0.0254,0.0,0.105,0.342,145.824,170959,4
330,The Harvard Krokodiloes,Danny Boy,1Q7l29k2rcfaxynKqo37rW,3,0.22,0.228,4,-10.868,1,0.0334,0.918,3.81e-05,0.0792,0.186,99.144,253304,1
331,Yeat,On tha linë,37nYSBS0MfRCm913QwCCYo,75,0.771,0.594,1,-8.991,0,0.193,0.00482,6.88e-06,0.111,0.119,149.106,154787,4
332,The Harvard Krokodiloes,Jazzy Loch,22XQ53plLTQOqmGoAWWF5T,3,0.466,0.342,8,-9.204,1,0.0385,0.897,0.0,0.319,0.835,101.108,117454,4
333,Lil Durk,Barbarian,76sugZ3d3GvVFeWNrfj5gu,60,0.645,0.678,8,-8.343,1,0.409,0.0389,0.0,0.11,0.158,98.016,149244,4
334,Diana Ross,I'm Coming Out,0KfKbafliCudjGyo7Pjmd3,17,0.741,0.92,5,-4.457,1,0.0516,0.182,0.122,0.0903,0.739,110.141,325267,4
335,Latto,Wheelie (feat. 21 Savage),2BxboWjnfktO1E9HGfPXq1,76,0.911,0.667,1,-6.606,1,0.277,0.0313,0.0,0.0854,0.78,147.976,170270,4
336,DJ Night Children,Happy New Year 2022 X DJ Joget Ma Chi Nya Kukuwa - Remix,0KmRxm6io6aPBGUKyUSYgM,8,0.839,0.829,0,-7.125,1,0.0341,0.197,0.193,0.255,0.867,134.997,268444,4
337,Lil Durk,Grow Up/Keep It On Speaker,6n6vizDAhZI6Qg52pgslRl,59,0.512,0.633,1,-7.951,0,0.289,0.0276,2.02e-06,0.578,0.236,113.621,196341,3
338,Imagine Dragons,Follow You,6mpkYUbyN9KjbP94syLrlz,12,0.542,0.732,9,-5.956,1,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,175644,4
339,Dustin Lynch,Thinking 'Bout You (feat. MacKenzie Porter),5c37mE38KCxduL41dwsdwg,74,0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,170560,4
340,THE YELLOW MONKEY,SPARK - 2022 Remaster,4ujD4hVZgeCaXIHozlEBno,9,0.3,0.942,6,-1.956,0,0.102,0.000698,0.00922,0.111,0.255,165.376,252867,4
341,Coi Leray,Blick Blick (with Nicki Minaj),7LczcBaamU9pTkV4Cl9NyX,78,0.916,0.824,8,-4.444,0,0.422,0.222,0.00108,0.0661,0.87,139.926,178413,4
342,THE YELLOW MONKEY,DANDAN - 2022 Remaster,4D4n0nuqBQ5k7eLtNYs2vU,8,0.638,0.926,7,-3.598,1,0.0484,0.116,2.91e-06,0.0862,0.929,133.966,233320,4
343,Pusha T,Diet Coke,3BMG9dnjNymT1OGUXQTAXl,77,0.69,0.949,10,-3.13,0,0.379,0.124,0.0,0.0429,0.757,163.954,179534,4
344,Workout Music ,Wonder (Workout Mix),2SjBYRFi8j5jZaOOS6Nvid,10,0.745,0.913,1,-6.508,0,0.0624,0.0717,0.265,0.0498,0.763,127.993,270000,4
345,BoyWithUke,Long Drives,2jDrRaea7deXVEt4JmpvBU,80,0.854,0.675,1,-7.509,1,0.11,0.676,3.45e-05,0.123,0.982,130.002,159646,4
346,Workout Music ,deja vu (Workout Mix),5X70OJdWtSai8LfmVniNbr,11,0.693,0.643,9,-5.855,1,0.0368,0.0085,0.00912,0.0399,0.788,131.991,261818,4
347,Corey Kent,Wild as Her,7FEu6U2jXAs2URjx93AyTm,73,0.497,0.726,0,-6.018,1,0.0363,0.00331,0.0,0.103,0.418,147.91,201639,4
348,Workout Music ,Holy (Workout Mix),1kZJaFlA6zKibLOnIuKDmA,10,0.601,0.705,10,-7.593,0,0.0282,0.000298,0.534,0.428,0.415,127.965,274219,4
349,A$AP Rocky,Arya (feat. A$AP Rocky),0Rq6JJwpZ9f1SU6Cfhgjv7,78,0.958,0.478,7,-7.669,1,0.192,0.0823,0.0,0.126,0.379,120.042,162254,4
350,Ava Max,My Head & My Heart,4VAZH3smXXFMH2BGSP5RhU,14,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,174760,4
351,Lil Durk,Blocklist,7l0xKufZFhZ10JDvIJypA6,58,0.621,0.572,5,-8.102,0,0.218,0.0615,0.0,0.089,0.208,83.694,126653,4
352,Workout Music ,Without You (Workout Mix),7aDVw73KoEF4UrnN8MRwag,10,0.62,0.882,0,-5.392,1,0.0693,0.0042,3.94e-05,0.0661,0.76,127.999,255000,4
353,Denzel Curry,Walkin,646sbFnyVg1trhqqxqFUJg,76,0.557,0.652,11,-7.219,0,0.145,0.134,0.0,0.292,0.433,135.999,280005,4
354,Workout Music ,Levitating (Workout Mix),2GZmjrWCcmUVFnbcpRoBQ3,10,0.667,0.76,11,-6.092,0,0.0473,0.00415,0.00378,0.0632,0.858,127.968,257812,4
355,Lil Durk,Difference Is (feat. Summer Walker),0IWQIEINYabd6XRCPQM1TT,57,0.488,0.482,10,-9.127,0,0.382,0.125,0.0,0.0999,0.318,158.669,193396,3
356,Workout Music ,Bad Guy (Workout Mix),61ap7rnc6V8MBulwjw6BUn,9,0.842,0.658,11,-7.072,0,0.0678,0.00456,0.735,0.0673,0.562,131.007,281253,4
357,DaBaby,Turbo,0oMCHLbU1IcWfXMHeYSfn1,75,0.481,0.652,5,-6.882,0,0.317,0.00642,0.0,0.176,0.518,98.123,179587,5
358,Workout Music ,good 4 u (Workout Mix),04pwXqJ3VjS5n7cZcpUMis,10,0.661,0.977,7,-4.896,0,0.0326,0.00187,0.323,0.0395,0.904,140.022,274286,4
359,Lil Durk,Federal Nightmares,7ftzMqOLRDi1RrIEBWZ61Y,57,0.577,0.681,11,-6.219,1,0.201,0.0138,0.0,0.178,0.539,83.597,151340,4
360,Workout Music ,Kiss Me More (Workout Mix),611IkuKCOwyORg9MzdZXYB,10,0.563,0.7,7,-6.314,1,0.0354,6.02e-05,0.0417,0.0347,0.807,127.964,270000,4
361,DaBaby,Bestie,6r9xnueU24r4eoG3HXC87E,75,0.807,0.625,0,-6.67,1,0.351,0.0741,0.0,0.487,0.871,146.031,111971,4
362,Adam Melchor,Light Year,7itJkxkJcMkRLpfguLjxCA,9,0.395,0.495,3,-9.087,1,0.0329,0.496,0.0378,0.12,0.517,168.01,188044,4
363,Kodak Black,Usain Boo,4N20NYwhJRArlzEhdCKXka,75,0.782,0.669,1,-4.58,1,0.213,0.0733,0.0,0.111,0.598,143.992,186678,4
364,Rich Mode,Sweet Years - Edit,2WFUCz0KyNiuH4hrLxtvj7,0,0.571,0.955,6,-11.563,0,0.0454,0.0501,0.965,0.399,0.341,121.996,60056,4
365,Lil Durk,Pissed Me Off,0snCH0ItzoJapIQ6JaSDTY,56,0.723,0.516,11,-10.707,0,0.485,0.00311,1.26e-06,0.115,0.223,155.967,123077,4
366,Chill Work Music,New Year Lofi Music,008pyRi2rfqbhQY0BWXSIf,8,0.908,0.238,10,-11.833,1,0.176,0.226,0.791,0.111,0.926,128.029,127500,4
367,Gunna,25k jacket (feat. Lil Baby),6tsVFchreYTt2OPXSOoFCX,76,0.903,0.537,5,-6.854,0,0.283,0.16,0.0,0.129,0.737,115.013,120000,4
368,Jazz Instrumental Relax Center,New Year Jazz Cafe,0vBZQttdZ4u572uXAE9tog,9,0.694,0.607,6,-6.904,0,0.0518,0.448,0.474,0.0901,0.632,115.617,189962,4
369,The Weeknd,I Heard You’re Married (feat. Lil Wayne),5XbA7TAqsD0fj0dGBrbb0D,80,0.736,0.848,9,-5.494,0,0.171,0.103,0.0,0.299,0.784,109.946,263642,4
370,Dua Lipa,Garden,5xyNRW1zV2YSnG9MEKacWX,0,0.459,0.828,10,-4.005,0,0.148,0.0047,0.0,0.141,0.419,151.497,227947,4
371,The Harvard Krokodiloes,The Emblem,0Hw8DjokgiN08WCkRvTKiS,3,0.331,0.127,8,-9.745,1,0.0302,0.721,0.0,0.241,0.231,85.648,107214,4
372,Dua Lipa,Physical - Erika de Casier Remix,2UzxLemzdultkapLz0qAbg,0,0.603,0.854,9,-3.646,0,0.0377,0.00667,0.00188,0.113,0.666,147.039,188562,4
373,The Harvard Krokodiloes,"Mon Couer Se Recommande a Vous - Live in Hancock, New Hampshire",0hOeQWY2HQIUo0U28py7d0,2,0.203,0.357,7,-13.928,1,0.0359,0.992,0.000913,0.2,0.139,70.724,130424,3
374,Dua Lipa,Love Again,26BzW1iA23ySlpsqdhbWmG,3,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,258004,4
375,The Harvard Krokodiloes,"My Kind of Girl - Live in Hancock, New Hampshire",38jmWHXP6xzQ1DONEQnwRM,2,0.42,0.327,7,-11.863,1,0.0789,0.99,0.0,0.312,0.343,58.768,137251,4
376,Dua Lipa,Don't Start Now,1TO3z89VTdYbpXNgBncOQI,1,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4
377,The Harvard Krokodiloes,When You Wore a Tulip,6kwnrNBmV2j3C55E8cQYLx,2,0.529,0.303,5,-10.259,1,0.0623,0.973,0.0,0.251,0.681,77.394,100387,3
378,Dua Lipa,Thinking 'Bout You,6rTGrYmE7EGgNpwPxn7NMj,0,0.802,0.481,4,-5.132,0,0.043,0.0856,0.0,0.152,0.468,90.973,171947,4
379,Workout Music ,Positions (Workout Mix),0g6SG50ZXfUSUOfHCZwelh,9,0.745,0.792,8,-7.225,0,0.0422,0.0299,0.0316,0.0788,0.595,127.991,261094,4
380,Dua Lipa,Break My Heart,5mD7MMn5ylHw9pDeUdwCxJ,0,0.73,0.729,4,-3.434,0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820,4
381,Workout Music ,Hold On (Workout Mix),6leoJ4z4b581wuzkQFN7EV,9,0.561,0.882,1,-4.562,0,0.0632,0.000843,0.0104,0.118,0.49,131.968,272727,4
382,Dua Lipa,Don't Start Now - Dom Dolla Remix,6Av6gJRkFg80x8Fl0JL4SD,0,0.862,0.897,2,-5.444,1,0.0365,0.0664,0.00543,0.263,0.603,123.998,210879,4
383,Workout Music ,Leave Before You Love Me (Workout Mix),5YxSli4gUjYthsY0i3lHIa,8,0.874,0.62,7,-5.153,1,0.066,0.00988,3.64e-05,0.0753,0.9,131.991,269090,4
384,Dua Lipa,Levitating,4pJnfeeYwvZTQw4HrNeWNn,2,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808,4
385,Lenzi & Borroni,Le Copain,3ZJuckKx90u8vAr1slPfja,0,0.756,0.454,11,-11.516,1,0.165,0.11,0.57,0.0671,0.756,130.014,59267,4
386,Workout Music ,Come & Go (Workout Mix),3J8MjvnPtOb3CcPDDc4UDj,8,0.63,0.832,0,-7.463,1,0.0404,0.00591,0.14,0.0324,0.92,140.028,274286,4
387,Workout Music ,Anyone (Workout Mix),2Ihx7sR79SWqMmZBrAA3tT,8,0.697,0.663,2,-7.412,1,0.0367,0.000194,0.000625,0.0342,0.951,127.958,299998,4
388,Dua Lipa,Good In Bed,5t8z5bGB97zB4ssihqmiX6,0,0.68,0.701,5,-5.001,1,0.0917,0.138,0.000191,0.168,0.649,94.06,218754,4
389,Workout Music ,Savage Love (Workout Mix),3uT0sOI2w704G61aptw6bx,8,0.813,0.716,10,-5.376,0,0.13,0.0386,1.23e-05,0.0798,0.91,149.956,260827,4
390,Lil Durk,Broadway Girls (feat. Morgan Wallen),4QhSWsk2rgBU5u4iSkZtkv,56,0.659,0.745,10,-3.599,1,0.0347,0.0417,0.0,0.296,0.54,74.967,185600,4
391,Fred again..,Marea (We’ve Lost Dancing),5YQpuTrcGvLDOs3GlRiFws,10,0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,285375,4
392,Rex Orange County,KEEP IT UP,0ioTTk5l0Zz7Oh48qEocgj,78,0.708,0.477,8,-7.297,1,0.0565,0.292,1.75e-06,0.255,0.733,149.929,183000,4
393,Workout Music ,Love Again (Workout Mix),60HtGh2bkcnInZpVjhIlz0,8,0.775,0.702,6,-7.08,0,0.0515,0.00056,0.223,0.097,0.941,127.993,270000,4
394,ALTÉGO,Toxic Pony,6QHXcb0eFwOKZOZ9bOFmxm,83,0.775,0.652,0,-9.906,1,0.152,0.00757,0.000598,0.105,0.922,143.08,198042,4
395,Workout Music ,Secrets (Workout Mix),4H4wPbZJ1P82e9uvfeS7FW,8,0.777,0.671,6,-7.468,0,0.0392,0.00304,0.311,0.0837,0.854,124.044,247734,4
396,Lil Durk,Love Dior Banks,3jITWAQ93Wwl0oy3jzaoof,55,0.496,0.59,1,-8.548,1,0.522,0.0726,0.0,0.177,0.449,81.446,191448,4
397,Workout Music ,Beautiful Mistakes (Workout Mix),4zDVc78LCBzFPMHC4oxWrE,8,0.814,0.786,10,-7.343,1,0.0406,0.0032,0.0474,0.0831,0.969,128.013,270000,4
398,King Von,Trust Nothing (feat. Moneybagg Yo),41jxlPqpPqiky977DkJrpY,74,0.941,0.514,1,-6.778,1,0.329,0.153,1.82e-06,0.104,0.573,126.046,185213,4
399,Robin Schulz,Young Right Now,4IPKCyPnd83RyvBOna7kM6,24,0.539,0.708,5,-6.189,1,0.0976,0.0129,0.0,0.14,0.381,123.039,186141,4
400,The Chainsmokers,iPad,40mxAPW0mpgZ4EGPWiFxt9,81,0.665,0.628,2,-6.297,1,0.026,0.00502,2.02e-05,0.0947,0.551,121.979,202406,4
401,Workout Music ,Dynamite (Workout Mix),4ulhzKxaNaF78cA9pYlToE,9,0.773,0.539,1,-5.684,0,0.0623,0.00179,0.00426,0.0568,0.719,122.99,232193,4
402,Tai Verdes,LAst dAy oN EaRTh,0fVDu1evgjX9CFD0cmuRrM,83,0.494,0.553,5,-5.57,1,0.197,0.413,4.17e-05,0.218,0.359,82.061,172756,4
403,Ed Sheeran,Shivers (Dillon Francis Remix) [Main Mix],1qecpOPV8iLq6W1dI5GBcZ,14,0.744,0.828,2,-5.911,1,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,127766,4
404,Yeat,Doublë,1cfhlm0L8NXdQW6h8iMjxN,74,0.725,0.634,1,-8.517,1,0.175,0.0156,0.0,0.0952,0.292,123.926,170453,4
405,Workout Music ,Dance Monkey (Workout Mix),74M12fRFBuCfh9YgFjrPBl,8,0.777,0.661,6,-8.186,0,0.0538,0.00397,0.613,0.0643,0.886,128.015,262520,4
406,Los Del Limit,Mi Despedida,6Svlf7ToRwf8VFaHWpdN9O,76,0.531,0.491,7,-8.636,0,0.0584,0.44,0.00116,0.128,0.363,110.228,196065,4
407,Deeper Voice,Happy New Year 2022,2LKLMV7XhXexPKb8XXHzy2,5,0.602,0.849,0,-4.213,0,0.0337,0.439,0.798,0.134,0.235,127.952,247515,4
408,Chinese Yang Qin Relaxation Man,Chinese New Year 2022,2ttitnVnTlfh3xYDuFUK8Z,5,0.616,0.349,0,-11.729,1,0.0269,0.803,0.786,0.115,0.198,110.993,192014,4
409,Bruno Mars,Love's Train,60gTdTwaNtGAzIxKfeGVfJ,79,0.711,0.605,6,-9.801,0,0.031,0.0396,2.29e-05,0.104,0.807,140.981,307014,4
410,Rea Moon ASMR,"Bright New Year 2022, Pt. D",0WKyKco1At6h4qPOetlnpt,2,0.552,0.754,1,-18.811,1,0.12,0.199,0.0,0.396,0.0342,81.623,196885,4
411,Red Hot Chili Peppers,Black Summer,3a94TbZOxhkI9xuNwYL53b,83,0.417,0.682,1,-5.071,1,0.0295,0.0267,0.000669,0.109,0.351,105.542,232412,4
412,Rea Moon ASMR,"Bright New Year 2022, Pt. C",5VZHEskhvomnI6nmgKCH5u,3,0.439,0.556,7,-25.168,1,0.22,0.283,0.0,0.449,0.03,63.495,199210,3
413,Maddie Zahm,Fat Funny Friend,4eaSY3ucamesaARYBsLfz2,78,0.498,0.449,0,-7.877,1,0.126,0.644,0.0,0.0836,0.297,107.758,199765,4
414,Rea Moon ASMR,"Bright New Year 2022, Pt. B",5HO7yRPydhLkJ1eDyAwtHY,3,0.577,0.71,1,-19.968,1,0.529,0.323,0.0,0.411,0.0296,104.987,213812,5
415,Kep1er,WA DA DA,4gdiCHNbwugojBqr5Jt3pq,85,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,183693,4
416,Professori,Children 2022,14rIuV6tVxl4BoxElWK5OX,7,0.709,0.839,9,-5.687,0,0.0286,0.00139,0.884,0.182,0.921,128.007,168617,4
417,Jennifer Rojo,Consentir - te,07g1HnFexnp4x5eBEzTRaP,72,0.546,0.884,9,-4.092,1,0.116,0.0858,0.0,0.123,0.296,94.977,175433,4
418,Coldplay,A Sky Full of Stars,0sIsNbmHzQMcbY1j4RKyOH,13,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867,4
419,Florence + The Machine,King,1VSngtLdJhrlfHkLxTyOXK,80,0.73,0.445,6,-8.376,0,0.0446,0.142,0.00109,0.107,0.075,105.976,280131,4
420,Professori,Night 2022,4lO5Pvv6GJOcgB6syGWMQp,5,0.575,0.502,5,-7.142,1,0.0265,0.341,0.948,0.146,0.334,94.075,197042,4
421,NMIXX,O.O,3lrNsPdn98i6rxO142pLT6,86,0.39,0.767,11,-3.918,0,0.293,0.0354,4.26e-06,0.0601,0.285,200.263,172936,4
422,Elton John,Cold Heart - PNAU Remix,4Rfyd7l9GhfpOvpKAaVg8S,11,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,202735,4
423,Machine Gun Kelly,make up sex (feat. blackbear),50eJOxJiGmJ7PBZaTKpje1,73,0.665,0.678,5,-4.122,0,0.0315,0.00156,0.0,0.474,0.682,131.986,122570,4
424,Bang B,To The Moon And Back,4nBp20bpZvVMMTbC5nZb4q,9,0.715,0.86,8,-5.972,1,0.0365,0.00548,0.0192,0.329,0.333,120.004,165750,4
425,Jaymes Young,Happiest Year,219slQu3ALbTSAe9P22hvE,81,0.502,0.168,1,-14.061,1,0.0486,0.885,0.0,0.111,0.355,112.881,228443,3
426,Surf Mesa,ily (i love you baby),6RT5fEZT18X0b1rtkilJox,6,0.667,0.799,11,-7.318,0,0.0812,0.0589,0.0119,0.362,0.288,112.054,181071,4
427,YoungBoy Never Broke Again,Bring The Hook,2Sc8Vpb2cK0NYHaIkjBR5p,73,0.693,0.656,10,-7.684,0,0.392,0.0865,0.0,0.73,0.802,162.072,265185,4
428,THE YELLOW MONKEY,BURN - 2022 Remaster,4p5QRpC7Xks4KFo74rPBrv,6,0.489,0.964,0,-2.911,1,0.0856,0.025,1.34e-06,0.343,0.31,116.086,315520,4
429,J Balvin,No Es Justo,4onx2xN4umrinFsMbM6Fe8,3,0.811,0.812,7,-4.47,1,0.0635,0.151,0.000362,0.152,0.689,87.98,251267,4
430,THE YELLOW MONKEY,Rakuen - 2022 Remaster,5SJyhwUWLjdTRrJdkfF0qJ,7,0.369,0.974,4,-2.321,1,0.0782,0.000963,3.34e-06,0.0866,0.372,114.869,282773,4
431,J Balvin,Ginza - Anitta Remix,6nMmhhIJawnZhViOtvqgVD,5,0.82,0.833,10,-5.541,0,0.066,0.0561,0.00421,0.0749,0.841,101.97,170360,4
432,THE YELLOW MONKEY,JAM - 2022 Remaster,4QgSrt2SqD0kRP59aiBRrL,8,0.282,0.862,0,-3.578,1,0.0484,0.00392,0.0,0.107,0.366,113.808,319987,3
433,J Balvin,Amarillo,6iTzAQXrM1bKEuOimsOk5F,0,0.876,0.85,1,-5.75,0,0.163,0.0118,0.0067,0.111,0.962,122.666,158147,5
434,Workout Music ,Shallow (Workout Mix),1ADO7ZCyv242cvwWr8XrPU,5,0.582,0.866,7,-5.384,1,0.035,0.0864,0.18,0.0843,0.954,127.978,270000,4
435,J Balvin,Qué Más Pues?,7J6jLoPOrLBYd0K76NZ0af,0,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,217362,4
436,Workout Music ,You Broke Me First (Workout Mix),4Ty7xyaoyr2ZeTLRd6aGbL,7,0.637,0.574,1,-8.061,0,0.0532,0.0606,0.000583,0.0574,0.509,129.958,251075,4
437,J Balvin,Safari,6hbLjSSyTfY5EZfVpKdCmc,0,0.689,0.675,0,-4.281,1,0.32,0.531,3.17e-06,0.115,0.604,180.077,205600,4
438,Galante & Marzetti,Margarita - Radio Vrs.,0xiXR3PIke1G5Htq28gf3C,0,0.924,0.62,4,-19.478,0,0.133,0.0142,0.898,0.127,0.97,115.495,64000,4
